0.00001	9.328850437274873e6
0.000010115794542598983	9.32884664926975e6
0.000010232929922807536	9.32884300756896e6
0.000010351421666793431	9.328839514447406e6
0.000010471285480508985	9.328836172084603e6
0.000010592537251772897	9.328832982555991e6
0.00001071519305237607	9.328829947823793e6
0.000010839269140212039	9.328827069727417e6
0.000010964781961431852	9.328824349973371e6
0.00001109174815262401	9.328821790124672e6
0.00001122018454301963	9.328819391589738e6
0.000011350108156723144	9.328817155610725e6
0.000011481536214968817	9.328815083251294e6
0.000011614486138403437	9.328813175383788e6
0.000011748975549395302	9.328811432675786e6
0.00001188502227437019	9.328809855576016e6
0.000012022644346174132	9.32880844429959e6
0.00001216186000646368	9.328807198812542e6
0.00001230268770812381	9.32880611881564e6
0.000012445146117713844	9.328805203727432e6
0.000012589254117941661	9.328804452666506e6
0.000012735030810166629	9.328803864432935e6
0.000012882495516931348	9.328803437488839e6
0.000013031667784523	9.328803169938091e6
0.000013182567385564074	9.32880305950507e6
0.00001333521432163324	9.328803103512451e6
0.000013489628825916533	9.328803298857996e6
0.000013645831365889238	9.328803641990302e6
0.000013803842646028839	9.328804128883446e6
0.000013963683610559363	9.328804755010508e6
0.000014125375446227555	9.328805515315924e6
0.000014288939585111037	9.328806404186592e6
0.00001445439770745928	9.328807415421719e6
0.000014621771744567184	9.328808542201346e6
0.000014791083881682072	9.328809777053475e6
0.000014962356560944327	9.328811111819785e6
0.000015135612484362071	9.32881253761984e6
0.000015310874616820287	9.328814044813758e6
0.000015488166189124828	9.328815622963253e6
0.000015667510701081502	9.328817260791032e6
0.00001584893192461114	9.328818946138408e6
0.000016032453906900417	9.32882066592114e6
0.0000162181009735893	9.328822406083371e6
0.000016405897731995387	9.328823514704393e6
0.000016595869074375598	9.328824140204223e6
0.000016788040181225588	9.32882472578875e6
0.00001698243652461746	9.328825270514185e6
0.000017179083871575893	9.32882577343626e6
0.000017378008287493764	9.328826233611245e6
0.00001757923613958693	9.328826650097e6
0.00001778279410038923	9.328827021954106e6
0.000017988709151287874	9.328827348247057e6
0.000018197008586099827	9.328827628045525e6
0.000018407720014689545	9.328827860425698e6
0.000018620871366628657	9.328828044471696e6
0.00001883649089489802	9.328828179277064e6
0.000019054607179632484	9.32882826394636e6
0.000019275249131909368	9.328828297596812e6
0.000019498445997580456	9.328828279360086e6
0.000019724227361148534	9.328828208384138e6
0.000019952623149688786	9.32882808383517e6
0.000020183663636815596	9.32882790489969e6
0.000020417379446695274	9.328827670786677e6
0.00002065380155810531	9.32882739102305e6
0.00002089296130854041	9.328827062209873e6
0.000021134890398366476	9.328826676195204e6
0.000021379620895022323	9.328826232019117e6
0.000021627185237270203	9.32882572873688e6
0.00002187761623949552	9.328825165420927e6
0.000022130947096056366	9.328824541162912e6
0.00002238721138568338	9.328823855075888e6
0.00002264644307593062	9.328823106296584e6
0.00002290867652767775	9.328822293987826e6
0.000023173946499684798	9.328821417341055e6
0.00002344228815319923	9.328820475578995e6
0.000023713737056616554	9.328819467958452e6
0.0000239883291901949	9.328818393773247e6
0.000024266100950824144	9.3288172523573e6
0.000024547089156850286	9.328816043087881e6
0.00002483133105295568	9.328814765388997e6
0.000025118864315095822	9.328813418734968e6
0.000025409727055493064	9.328812002654158e6
0.000025703957827688645	9.328810516732903e6
0.00002600159563165272	9.328808976862526e6
0.000026302679918953814	9.32880737856055e6
0.000026607250597988085	9.32880570986821e6
0.00002691534803926914	9.328803970200505e6
0.0000272270130807791	9.328802159021584e6
0.00002754228703338169	9.328800275848383e6
0.000027861211686297722	9.328798320254447e6
0.00002818382931264455	9.328796291873947e6
0.000028510182675039097	9.328794190405875e6
0.000028840315031266056	9.328792015618442e6
0.00002917427014001166	9.328789767353686e6
0.00002951209226666384	9.328787445532292e6
0.00002985382618917957	9.328785050158652e6
0.000030199517204020192	9.328782581326123e6
0.00003054921113215516	9.32878003922258e6
0.00003090295432513592	9.328777424136179e6
0.00003126079367123956	9.328774736461405e6
0.000031622776601683795	9.328771976705393e6
0.000031988951096913973	9.328769145494536e6
0.00003235936569296281	9.328766243581379e6
0.00003273406948788379	9.32876337839104e6
0.000033113112148259076	9.328760523419883e6
0.000033496543915782794	9.328757602810021e6
0.000033884415613920276	9.328754614966545e6
0.00003427677865464505	9.32875155825396e6
0.00003467368504525317	9.32874843099511e6
0.000035075187395256795	9.328745231470065e6
0.000035481338923357534	9.328741957914986e6
0.0000358921934645005	9.328738608520947e6
0.000036307805477010174	9.328735181432743e6
0.0000367282300498085	9.328731674747631e6
0.00003715352290971728	9.328728086514084e6
0.00003758374042884443	9.32872441473046e6
0.000038018939632056124	9.32872065734367e6
0.000038459178204535356	9.3287168122478e6
0.000038904514499428046	9.328712877282668e6
0.00003935500754557772	9.32870885023239e6
0.000039810717055349695	9.328704728823861e6
0.00004027170343254595	9.328700510725215e6
0.0000407380277804113	9.328696193544233e6
0.00004120975190973304	9.328691788285764e6
0.00004168693834703355	9.328687288954038e6
0.00004216965034285822	9.328682683234202e6
0.00004265795188015926	9.328677968106007e6
0.0000431519076827765	9.328673140454173e6
0.000043651583224016566	9.32866819706524e6
0.00004415704473533121	9.328663134624308e6
0.00004466835921509635	9.328657949711679e6
0.00004518559443749226	9.328652638799382e6
0.000045708818961487516	9.32864719824757e6
0.000046238102139926034	9.328641624300808e6
0.00004677351412871981	9.328635913084216e6
0.00004731512589614803	9.328630060599511e6
0.000047863009232263804	9.328624062720882e6
0.00004841723675840999	9.328617915190743e6
0.00004897788193684466	9.328611613615338e6
0.00004954501908047905	9.328605153460192e6
0.00005011872336272725	9.32859853004541e6
0.000050699070827470445	9.328591738540825e6
0.00005128613839913648	9.32858477396095e6
0.000051880003892896095	9.328577541842885e6
0.00005248074602497723	9.328570059954863e6
0.00005308844442309879	9.32856238739444e6
0.000053703179637025325	9.328554520955376e6
0.00005432503314924336	9.328546457421133e6
0.00005495408738576248	9.328538193567125e6
0.00005559042572704037	9.328529726163143e6
0.00005623413251903491	9.328521051975898e6
0.00005688529308438413	9.328512167771755e6
0.000057543993733715664	9.328503070319595e6
0.0000582103217770871	9.328493756393878e6
0.00005888436553555884	9.32848422277787e6
0.000059566214352901096	9.328474466267066e6
0.000060255958607435806	9.328464483672794e6
