   204   204     3    0.1775075E+01    0.1775075E+01    0.1095206E+03    0.2601924E+03    0.5634759E+03    0.2573922E+09
   207   204     3    0.1726165E+01    0.1775075E+01    0.1095206E+03    0.3684150E+03    0.6715702E+03    0.1557241E+09
   207   207     3    0.1726165E+01    0.1726165E+01    0.1095206E+03    0.2528838E+03    0.5559109E+03    0.2641337E+09
   210   204     3    0.1689940E+01    0.1775075E+01    0.1095206E+03    0.6113887E+03    0.9144490E+03    0.8415066E+07
   210   207     3    0.1689940E+01    0.1726165E+01    0.1095206E+03    0.4296907E+03    0.7326228E+03    0.1603089E+09
   210   210     3    0.1689940E+01    0.1689940E+01    0.1095206E+03    0.2748551E+03    0.5776923E+03    0.2728404E+09
   213   207     3    0.1645907E+01    0.1726165E+01    0.1095206E+03    0.5357772E+03    0.8385939E+03    0.8570130E+07
   213   210     3    0.1645907E+01    0.1689940E+01    0.1095206E+03    0.4272533E+03    0.7299750E+03    0.1650630E+09
   213   213     3    0.1645907E+01    0.1645907E+01    0.1095206E+03    0.2531755E+03    0.5557818E+03    0.2808817E+09
   216   210     3    0.1609434E+01    0.1689940E+01    0.1095206E+03    0.5458537E+03    0.8484798E+03    0.8804714E+07
   216   213     3    0.1609434E+01    0.1645907E+01    0.1095206E+03    0.3863645E+03    0.6888752E+03    0.1697455E+09
   216   216     3    0.1609434E+01    0.1609434E+01    0.1095206E+03    0.2650636E+03    0.5674786E+03    0.2882073E+09
   219   213     3    0.1569092E+01    0.1645907E+01    0.1095206E+03    0.5161575E+03    0.8185624E+03    0.9106386E+07
   219   216     3    0.1569092E+01    0.1609434E+01    0.1095206E+03    0.3907841E+03    0.6930934E+03    0.1744268E+09
   219   219     3    0.1569092E+01    0.1569092E+01    0.1095206E+03    0.2483287E+03    0.5505323E+03    0.2958137E+09
   222   216     3    0.1532183E+01    0.1609434E+01    0.1095206E+03    0.4455766E+03    0.7477892E+03    0.9403698E+07
   222   219     3    0.1532183E+01    0.1569092E+01    0.1095206E+03    0.3704087E+03    0.6725155E+03    0.1793011E+09
   222   222     3    0.1532183E+01    0.1532183E+01    0.1095206E+03    0.2651730E+03    0.5671830E+03    0.3048072E+09
   225   219     3    0.1499421E+01    0.1569092E+01    0.1095206E+03    0.4636657E+03    0.7656866E+03    0.9584526E+07
   225   222     3    0.1499421E+01    0.1532183E+01    0.1095206E+03    0.3746886E+03    0.6766127E+03    0.1843311E+09
   225   225     3    0.1499421E+01    0.1499421E+01    0.1095206E+03    0.2211024E+03    0.5229407E+03    0.3135201E+09
   228   222     3    0.1462505E+01    0.1532183E+01    0.1095206E+03    0.5507743E+03    0.8526017E+03    0.9814490E+07
   228   225     3    0.1462505E+01    0.1499421E+01    0.1095206E+03    0.3633421E+03    0.6650836E+03    0.1893049E+09
   228   228     3    0.1462505E+01    0.1462505E+01    0.1095206E+03    0.2174539E+03    0.5190986E+03    0.3214552E+09
   231   225     3    0.1428981E+01    0.1499421E+01    0.1095206E+03    0.3557854E+03    0.6574390E+03    0.1011700E+08
   231   228     3    0.1428981E+01    0.1462505E+01    0.1095206E+03    0.3510015E+03    0.6525583E+03    0.1942876E+09
   231   231     3    0.1428981E+01    0.1428981E+01    0.1095206E+03    0.2142435E+03    0.5157125E+03    0.3296070E+09
   234   228     3    0.1398558E+01    0.1462505E+01    0.1095206E+03    0.4181484E+03    0.7196254E+03    0.1041551E+08
   234   231     3    0.1398558E+01    0.1428981E+01    0.1095206E+03    0.3297461E+03    0.6311353E+03    0.1993348E+09
   234   234     3    0.1398558E+01    0.1398558E+01    0.1095206E+03    0.2234123E+03    0.5247217E+03    0.3379243E+09
   237   231     3    0.1364358E+01    0.1428981E+01    0.1095206E+03    0.4632031E+03    0.7645026E+03    0.1071250E+08
   237   234     3    0.1364358E+01    0.1398558E+01    0.1095206E+03    0.3271323E+03    0.6283521E+03    0.2044918E+09
   237   237     3    0.1364358E+01    0.1364358E+01    0.1095206E+03    0.2127469E+03    0.5138770E+03    0.3469175E+09
   240   234     3    0.1343699E+01    0.1398558E+01    0.1095206E+03    0.4998307E+03    0.8009963E+03    0.1098153E+08
   240   237     3    0.1343699E+01    0.1364358E+01    0.1095206E+03    0.3037167E+03    0.6047927E+03    0.2098269E+09
   240   240     3    0.1343699E+01    0.1343699E+01    0.1095206E+03    0.1577936E+03    0.4588154E+03    0.3564964E+09
   243   237     3    0.1310831E+01    0.1364358E+01    0.1095206E+03    0.4789832E+03    0.7799730E+03    0.1118219E+08
   243   240     3    0.1310831E+01    0.1343699E+01    0.1095206E+03    0.3018995E+03    0.6028352E+03    0.2152200E+09
   243   243     3    0.1310831E+01    0.1310831E+01    0.1095206E+03    0.2344453E+03    0.5352948E+03    0.3654233E+09
   246   240     3    0.1277949E+01    0.1343699E+01    0.1095206E+03    0.4093875E+03    0.7102370E+03    0.1145627E+08
   246   243     3    0.1277949E+01    0.1310831E+01    0.1095206E+03    0.3062615E+03    0.6070248E+03    0.2205171E+09
   246   246     3    0.1277949E+01    0.1277949E+01    0.1095206E+03    0.1703389E+03    0.4710159E+03    0.3735331E+09
   249   243     3    0.1253759E+01    0.1310831E+01    0.1095206E+03    0.4092652E+03    0.7099650E+03    0.1183173E+08
   249   246     3    0.1253759E+01    0.1277949E+01    0.1095206E+03    0.2890161E+03    0.5896298E+03    0.2259175E+09
   249   249     3    0.1253759E+01    0.1253759E+01    0.1095206E+03    0.1989822E+03    0.4995324E+03    0.3834188E+09
   252   246     3    0.1221864E+01    0.1277949E+01    0.1095206E+03    0.3382382E+03    0.6387682E+03    0.1207463E+08
   252   249     3    0.1221864E+01    0.1253759E+01    0.1095206E+03    0.3255026E+03    0.6259692E+03    0.2315203E+09
   252   252     3    0.1221864E+01    0.1221864E+01    0.1095206E+03    0.1822059E+03    0.4825889E+03    0.3930773E+09
   255   249     3    0.1200276E+01    0.1253759E+01    0.1095206E+03    0.5422535E+03    0.8426636E+03    0.1232498E+08
   255   252     3    0.1200276E+01    0.1221864E+01    0.1095206E+03    0.2805652E+03    0.5808916E+03    0.2370655E+09
   255   255     3    0.1200276E+01    0.1200276E+01    0.1095206E+03    0.1878030E+03    0.4880728E+03    0.4016270E+09
   258   252     3    0.1173790E+01    0.1221864E+01    0.1095206E+03    0.3982264E+03    0.6984834E+03    0.1269422E+08
   258   255     3    0.1173790E+01    0.1200276E+01    0.1095206E+03    0.2986011E+03    0.5988015E+03    0.2426441E+09
   258   258     3    0.1173790E+01    0.1173790E+01    0.1095206E+03    0.1944350E+03    0.4945660E+03    0.4111314E+09
   261   255     3    0.1149221E+01    0.1200276E+01    0.1095206E+03    0.3242163E+03    0.6243524E+03    0.1299007E+08
   261   258     3    0.1149221E+01    0.1173790E+01    0.1095206E+03    0.2855451E+03    0.5856117E+03    0.2483926E+09
   261   261     3    0.1149221E+01    0.1149221E+01    0.1095206E+03    0.1998750E+03    0.4998771E+03    0.4214639E+09
   264   258     3    0.1127485E+01    0.1173790E+01    0.1095206E+03    0.3324305E+03    0.6324401E+03    0.1324939E+08
   264   261     3    0.1127485E+01    0.1149221E+01    0.1095206E+03    0.2748659E+03    0.5748111E+03    0.2542642E+09
   264   264     3    0.1127485E+01    0.1127485E+01    0.1095206E+03    0.1747847E+03    0.4746729E+03    0.4314995E+09
   267   261     3    0.1099563E+01    0.1149221E+01    0.1095206E+03    0.3378382E+03    0.6377102E+03    0.1351468E+08
   267   264     3    0.1099563E+01    0.1127485E+01    0.1095206E+03    0.2787802E+03    0.5785952E+03    0.2600212E+09
   267   267     3    0.1099563E+01    0.1099563E+01    0.1095206E+03    0.1914426E+03    0.4911844E+03    0.4398866E+09
   270   264     3    0.1075553E+01    0.1127485E+01    0.1095206E+03    0.3201547E+03    0.6199068E+03    0.1395991E+08
   270   267     3    0.1075553E+01    0.1099563E+01    0.1095206E+03    0.2813979E+03    0.5810768E+03    0.2658376E+09
   270   270     3    0.1075553E+01    0.1075553E+01    0.1095206E+03    0.1751169E+03    0.4747329E+03    0.4503042E+09
   273   267     3    0.1059544E+01    0.1099563E+01    0.1095206E+03    0.3245853E+03    0.6242222E+03    0.1422917E+08
   273   270     3    0.1059544E+01    0.1075553E+01    0.1095206E+03    0.2593074E+03    0.5588813E+03    0.2719412E+09
   273   273     3    0.1059544E+01    0.1059544E+01    0.1095206E+03    0.1580314E+03    0.4575634E+03    0.4614892E+09
   276   270     3    0.1031392E+01    0.1075553E+01    0.1095206E+03    0.4391694E+03    0.7386696E+03    0.1445139E+08
   276   273     3    0.1031392E+01    0.1059544E+01    0.1095206E+03    0.2644254E+03    0.5638836E+03    0.2780444E+09
   276   276     3    0.1031392E+01    0.1031392E+01    0.1095206E+03    0.1245170E+03    0.4239014E+03    0.4711534E+09
   279   273     3    0.1012065E+01    0.1059544E+01    0.1095206E+03    0.3458771E+03    0.6452846E+03    0.1481822E+08
   279   276     3    0.1012065E+01    0.1031392E+01    0.1095206E+03    0.2602177E+03    0.5595514E+03    0.2840213E+09
   279   279     3    0.1012065E+01    0.1012065E+01    0.1095206E+03    0.1954817E+03    0.4947648E+03    0.4804439E+09
   282   276     3    0.9889903E+00    0.1031392E+01    0.1095206E+03    0.3747479E+03    0.6740212E+03    0.1523371E+08
   282   279     3    0.9889903E+00    0.1012065E+01    0.1095206E+03    0.2504396E+03    0.5496622E+03    0.2901834E+09
   282   282     3    0.9889903E+00    0.9889903E+00    0.1095206E+03    0.1550976E+03    0.4542597E+03    0.4917091E+09
   285   279     3    0.9725106E+00    0.1012065E+01    0.1095206E+03    0.3287305E+03    0.6279098E+03    0.1547455E+08
   285   282     3    0.9725106E+00    0.9889903E+00    0.1095206E+03    0.2655390E+03    0.5646579E+03    0.2963940E+09
   285   285     3    0.9725106E+00    0.9725106E+00    0.1095206E+03    0.1600596E+03    0.4591353E+03    0.5011521E+09
   288   282     3    0.9557534E+00    0.9889903E+00    0.1095206E+03    0.3106833E+03    0.6097583E+03    0.1591521E+08
   288   285     3    0.9557534E+00    0.9725106E+00    0.1095206E+03    0.2750509E+03    0.5740827E+03    0.3027597E+09
   288   288     3    0.9557534E+00    0.9557534E+00    0.1095206E+03    0.1584955E+03    0.4574833E+03    0.5136176E+09
   291   285     3    0.9338220E+00    0.9725106E+00    0.1095206E+03    0.3512311E+03    0.6502054E+03    0.1607707E+08
   291   288     3    0.9338220E+00    0.9557534E+00    0.1095206E+03    0.2454940E+03    0.5444244E+03    0.3092778E+09
   291   291     3    0.9338220E+00    0.9338220E+00    0.1095206E+03    0.1678181E+03    0.4666910E+03    0.5238380E+09
   294   288     3    0.9239195E+00    0.9557534E+00    0.1095206E+03    0.3359541E+03    0.6348585E+03    0.1646535E+08
   294   291     3    0.9239195E+00    0.9338220E+00    0.1095206E+03    0.2215945E+03    0.5204414E+03    0.3155963E+09
   294   294     3    0.9239195E+00    0.9239195E+00    0.1095206E+03    0.1697156E+03    0.4685365E+03    0.5338708E+09
   297   291     3    0.8982125E+00    0.9338220E+00    0.1095206E+03    0.3978285E+03    0.6966080E+03    0.1687319E+08
   297   294     3    0.8982125E+00    0.9239195E+00    0.1095206E+03    0.2135233E+03    0.5122768E+03    0.3220722E+09
   297   297     3    0.8982125E+00    0.8982125E+00    0.1095206E+03    0.1523203E+03    0.4510064E+03    0.5453338E+09
   300   294     3    0.8831808E+00    0.9239195E+00    0.1095206E+03    0.2480084E+03    0.5467225E+03    0.1717486E+08
   300   297     3    0.8831808E+00    0.8982125E+00    0.1095206E+03    0.2255262E+03    0.5241730E+03    0.3286917E+09
   300   300     3    0.8831808E+00    0.8831808E+00    0.1095206E+03    0.1381062E+03    0.4367136E+03    0.5564991E+09
   204   204     6    0.1775075E+01    0.1775075E+01    0.1345058E+03    0.2162257E+03    0.5850070E+03    0.5364120E+09
   207   204     6    0.1726165E+01    0.1775075E+01    0.1345058E+03    0.3921480E+03    0.7608011E+03    0.5346732E+09
   207   207     6    0.1726165E+01    0.1726165E+01    0.1345058E+03    0.2689638E+03    0.6374888E+03    0.5503370E+09
   210   204     6    0.1689940E+01    0.1775075E+01    0.1345058E+03    0.6608969E+03    0.1029455E+04    0.2994597E+09
   210   207     6    0.1689940E+01    0.1726165E+01    0.1345058E+03    0.4058910E+03    0.7743210E+03    0.5504834E+09
   210   210     6    0.1689940E+01    0.1689940E+01    0.1345058E+03    0.2706345E+03    0.6389695E+03    0.5686120E+09
   213   204     6    0.1645907E+01    0.1775075E+01    0.1345058E+03    0.6605021E+03    0.1028945E+04    0.1473479E+08
   213   207     6    0.1645907E+01    0.1726165E+01    0.1345058E+03    0.6353092E+03    0.1003624E+04    0.3072767E+09
   213   210     6    0.1645907E+01    0.1689940E+01    0.1345058E+03    0.3781340E+03    0.7463536E+03    0.5676063E+09
   213   213     6    0.1645907E+01    0.1645907E+01    0.1345058E+03    0.2510847E+03    0.6191888E+03    0.5853640E+09
   216   207     6    0.1609434E+01    0.1726165E+01    0.1345058E+03    0.8737647E+03    0.1241984E+04    0.1496496E+08
   216   210     6    0.1609434E+01    0.1689940E+01    0.1345058E+03    0.5730917E+03    0.9412156E+03    0.3160369E+09
   216   213     6    0.1609434E+01    0.1645907E+01    0.1345058E+03    0.3692637E+03    0.7372723E+03    0.5834162E+09
   216   216     6    0.1609434E+01    0.1609434E+01    0.1345058E+03    0.2246316E+03    0.5925445E+03    0.6005788E+09
   219   210     6    0.1569092E+01    0.1689940E+01    0.1345058E+03    0.6750437E+03    0.1043062E+04    0.1546495E+08
   219   213     6    0.1569092E+01    0.1645907E+01    0.1345058E+03    0.5649720E+03    0.9328747E+03    0.3254660E+09
   219   216     6    0.1569092E+01    0.1609434E+01    0.1345058E+03    0.3429941E+03    0.7108012E+03    0.5987659E+09
   219   219     6    0.1569092E+01    0.1569092E+01    0.1345058E+03    0.2074471E+03    0.5751485E+03    0.6163854E+09
   222   213     6    0.1532183E+01    0.1645907E+01    0.1345058E+03    0.6292006E+03    0.9970066E+03    0.1608244E+08
   222   216     6    0.1532183E+01    0.1609434E+01    0.1345058E+03    0.6036076E+03    0.9713180E+03    0.3349766E+09
   222   219     6    0.1532183E+01    0.1569092E+01    0.1345058E+03    0.3477355E+03    0.7153402E+03    0.6157474E+09
   222   222     6    0.1532183E+01    0.1532183E+01    0.1345058E+03    0.1894090E+03    0.5569169E+03    0.6352220E+09
   225   216     6    0.1499421E+01    0.1609434E+01    0.1345058E+03    0.8265672E+03    0.1194192E+04    0.1646180E+08
   225   219     6    0.1499421E+01    0.1569092E+01    0.1345058E+03    0.5519053E+03    0.9194240E+03    0.3435147E+09
   225   222     6    0.1499421E+01    0.1532183E+01    0.1345058E+03    0.3391818E+03    0.7066038E+03    0.6338667E+09
   225   225     6    0.1499421E+01    0.1499421E+01    0.1345058E+03    0.2300531E+03    0.5973892E+03    0.6533909E+09
   228   219     6    0.1462505E+01    0.1569092E+01    0.1345058E+03    0.7239202E+03    0.1091342E+04    0.1671544E+08
   228   222     6    0.1462505E+01    0.1532183E+01    0.1345058E+03    0.5534846E+03    0.9208098E+03    0.3525970E+09
   228   225     6    0.1462505E+01    0.1499421E+01    0.1345058E+03    0.3316562E+03    0.6988956E+03    0.6509482E+09
   228   228     6    0.1462505E+01    0.1462505E+01    0.1345058E+03    0.2108134E+03    0.5779559E+03    0.6698835E+09
   231   222     6    0.1428981E+01    0.1532183E+01    0.1345058E+03    0.6575685E+03    0.1024806E+04    0.1717270E+08
   231   225     6    0.1428981E+01    0.1499421E+01    0.1345058E+03    0.5625934E+03    0.9297448E+03    0.3624697E+09
   231   228     6    0.1428981E+01    0.1462505E+01    0.1345058E+03    0.3168461E+03    0.6839008E+03    0.6674889E+09
   231   231     6    0.1428981E+01    0.1428981E+01    0.1345058E+03    0.2035064E+03    0.5704732E+03    0.6868586E+09
   234   225     6    0.1398558E+01    0.1499421E+01    0.1345058E+03    0.6794612E+03    0.1046533E+04    0.1776527E+08
   234   228     6    0.1398558E+01    0.1462505E+01    0.1345058E+03    0.5586290E+03    0.9256039E+03    0.3722392E+09
   234   231     6    0.1398558E+01    0.1428981E+01    0.1345058E+03    0.3261236E+03    0.6930106E+03    0.6843791E+09
   234   234     6    0.1398558E+01    0.1398558E+01    0.1345058E+03    0.2035282E+03    0.5703355E+03    0.7041655E+09
   237   228     6    0.1364358E+01    0.1462505E+01    0.1345058E+03    0.7010454E+03    0.1067931E+04    0.1834219E+08
   237   231     6    0.1364358E+01    0.1428981E+01    0.1345058E+03    0.5143290E+03    0.8811264E+03    0.3821805E+09
   237   234     6    0.1364358E+01    0.1398558E+01    0.1345058E+03    0.3178078E+03    0.6845254E+03    0.7020996E+09
   237   237     6    0.1364358E+01    0.1364358E+01    0.1345058E+03    0.1871070E+03    0.5537350E+03    0.7228738E+09
   240   231     6    0.1343699E+01    0.1428981E+01    0.1345058E+03    0.5799549E+03    0.9466982E+03    0.1883047E+08
   240   234     6    0.1343699E+01    0.1398558E+01    0.1345058E+03    0.5123597E+03    0.8790232E+03    0.3919194E+09
   240   237     6    0.1343699E+01    0.1364358E+01    0.1345058E+03    0.3090707E+03    0.6756445E+03    0.7211074E+09
   240   240     6    0.1343699E+01    0.1343699E+01    0.1345058E+03    0.1953531E+03    0.5618728E+03    0.7429526E+09
   243   234     6    0.1310831E+01    0.1398558E+01    0.1345058E+03    0.6441693E+03    0.1010747E+04    0.1914376E+08
   243   237     6    0.1310831E+01    0.1364358E+01    0.1345058E+03    0.4952845E+03    0.8617722E+03    0.4013185E+09
   243   240     6    0.1310831E+01    0.1343699E+01    0.1345058E+03    0.2970732E+03    0.6635068E+03    0.7400680E+09
   243   243     6    0.1310831E+01    0.1310831E+01    0.1345058E+03    0.1569016E+03    0.5232489E+03    0.7615750E+09
   246   237     6    0.1277949E+01    0.1364358E+01    0.1345058E+03    0.5910577E+03    0.9574592E+03    0.1950907E+08
   246   240     6    0.1277949E+01    0.1343699E+01    0.1345058E+03    0.4949003E+03    0.8612476E+03    0.4114034E+09
   246   243     6    0.1277949E+01    0.1310831E+01    0.1345058E+03    0.2965870E+03    0.6628482E+03    0.7576063E+09
   246   246     6    0.1277949E+01    0.1277949E+01    0.1345058E+03    0.1882516E+03    0.5544265E+03    0.7783663E+09
   249   240     6    0.1253759E+01    0.1343699E+01    0.1345058E+03    0.5430795E+03    0.9093634E+03    0.2015531E+08
   249   243     6    0.1253759E+01    0.1310831E+01    0.1345058E+03    0.4638106E+03    0.8300084E+03    0.4225371E+09
   249   246     6    0.1253759E+01    0.1277949E+01    0.1345058E+03    0.2975493E+03    0.6636609E+03    0.7760068E+09
   249   249     6    0.1253759E+01    0.1253759E+01    0.1345058E+03    0.1502787E+03    0.5163269E+03    0.7989955E+09
   252   243     6    0.1221864E+01    0.1310831E+01    0.1345058E+03    0.4707774E+03    0.8368916E+03    0.2070359E+08
   252   246     6    0.1221864E+01    0.1277949E+01    0.1345058E+03    0.4854651E+03    0.8514931E+03    0.4322458E+09
   252   249     6    0.1221864E+01    0.1253759E+01    0.1345058E+03    0.3030035E+03    0.6689680E+03    0.7959976E+09
   252   252     6    0.1221864E+01    0.1221864E+01    0.1345058E+03    0.1752328E+03    0.5411137E+03    0.8191800E+09
   255   246     6    0.1200276E+01    0.1277949E+01    0.1345058E+03    0.6579197E+03    0.1023891E+04    0.2103811E+08
   255   249     6    0.1200276E+01    0.1253759E+01    0.1345058E+03    0.4664185E+03    0.8323264E+03    0.4423891E+09
   255   252     6    0.1200276E+01    0.1221864E+01    0.1345058E+03    0.2753025E+03    0.6411269E+03    0.8147064E+09
   255   255     6    0.1200276E+01    0.1200276E+01    0.1345058E+03    0.1650246E+03    0.5307924E+03    0.8369316E+09
   258   249     6    0.1173790E+01    0.1253759E+01    0.1345058E+03    0.4662194E+03    0.8320579E+03    0.2161792E+08
   258   252     6    0.1173790E+01    0.1221864E+01    0.1345058E+03    0.4399660E+03    0.8057209E+03    0.4537512E+09
   258   255     6    0.1173790E+01    0.1200276E+01    0.1345058E+03    0.2791096E+03    0.6448079E+03    0.8332785E+09
   258   258     6    0.1173790E+01    0.1173790E+01    0.1345058E+03    0.1576339E+03    0.5232627E+03    0.8567361E+09
   261   252     6    0.1149221E+01    0.1221864E+01    0.1345058E+03    0.5258432E+03    0.8915336E+03    0.2227363E+08
   261   255     6    0.1149221E+01    0.1200276E+01    0.1345058E+03    0.4444063E+03    0.8100402E+03    0.4644381E+09
   261   258     6    0.1149221E+01    0.1173790E+01    0.1345058E+03    0.2603994E+03    0.6259639E+03    0.8535272E+09
   261   261     6    0.1149221E+01    0.1149221E+01    0.1345058E+03    0.1666008E+03    0.5321008E+03    0.8783274E+09
   264   255     6    0.1127485E+01    0.1200276E+01    0.1345058E+03    0.5249479E+03    0.8905248E+03    0.2269306E+08
   264   258     6    0.1127485E+01    0.1173790E+01    0.1345058E+03    0.4534267E+03    0.8189342E+03    0.4748291E+09
   264   261     6    0.1127485E+01    0.1149221E+01    0.1345058E+03    0.2527219E+03    0.6181649E+03    0.8743558E+09
   264   264     6    0.1127485E+01    0.1127485E+01    0.1345058E+03    0.1451140E+03    0.5105001E+03    0.8993000E+09
   267   258     6    0.1099563E+01    0.1173790E+01    0.1345058E+03    0.5239169E+03    0.8893512E+03    0.2305094E+08
   267   261     6    0.1099563E+01    0.1149221E+01    0.1345058E+03    0.4124138E+03    0.7777836E+03    0.4854114E+09
   267   264     6    0.1099563E+01    0.1127485E+01    0.1345058E+03    0.2559401E+03    0.6212530E+03    0.8933736E+09
   267   267     6    0.1099563E+01    0.1099563E+01    0.1345058E+03    0.1335562E+03    0.4987959E+03    0.9166010E+09
   270   261     6    0.1075553E+01    0.1149221E+01    0.1345058E+03    0.4683865E+03    0.8336934E+03    0.2376614E+08
   270   264     6    0.1075553E+01    0.1127485E+01    0.1345058E+03    0.4244114E+03    0.7896613E+03    0.4978303E+09
   270   267     6    0.1075553E+01    0.1099563E+01    0.1345058E+03    0.2517727E+03    0.6169495E+03    0.9126935E+09
   270   270     6    0.1075553E+01    0.1075553E+01    0.1345058E+03    0.1501894E+03    0.5153032E+03    0.9383723E+09
   273   264     6    0.1059544E+01    0.1127485E+01    0.1345058E+03    0.4213663E+03    0.7865743E+03    0.2447719E+08
   273   267     6    0.1059544E+01    0.1099563E+01    0.1345058E+03    0.4161176E+03    0.7812523E+03    0.5086245E+09
   273   270     6    0.1059544E+01    0.1075553E+01    0.1345058E+03    0.2469940E+03    0.6120658E+03    0.9347051E+09
   273   273     6    0.1059544E+01    0.1059544E+01    0.1345058E+03    0.1425490E+03    0.5075789E+03    0.9618015E+09
   276   267     6    0.1031392E+01    0.1099563E+01    0.1345058E+03    0.4635870E+03    0.8286480E+03    0.2476365E+08
   276   270     6    0.1031392E+01    0.1075553E+01    0.1345058E+03    0.4143329E+03    0.7793310E+03    0.5191021E+09
   276   273     6    0.1031392E+01    0.1059544E+01    0.1345058E+03    0.2363358E+03    0.6012919E+03    0.9560959E+09
   276   276     6    0.1031392E+01    0.1031392E+01    0.1345058E+03    0.1375489E+03    0.5024312E+03    0.9818476E+09
   279   270     6    0.1012065E+01    0.1075553E+01    0.1345058E+03    0.4547372E+03    0.8196846E+03    0.2521993E+08
   279   273     6    0.1012065E+01    0.1059544E+01    0.1345058E+03    0.3839412E+03    0.7488466E+03    0.5310056E+09
   279   276     6    0.1012065E+01    0.1031392E+01    0.1345058E+03    0.2253582E+03    0.5901898E+03    0.9756269E+09
   279   279     6    0.1012065E+01    0.1012065E+01    0.1345058E+03    0.1456173E+03    0.5103983E+03    0.1001120E+10
   282   273     6    0.9889903E+00    0.1059544E+01    0.1345058E+03    0.4680964E+03    0.8329413E+03    0.2602551E+08
   282   276     6    0.9889903E+00    0.1031392E+01    0.1345058E+03    0.3995694E+03    0.7643405E+03    0.5435039E+09
   282   279     6    0.9889903E+00    0.1012065E+01    0.1345058E+03    0.2435592E+03    0.6082796E+03    0.9966771E+09
   282   282     6    0.9889903E+00    0.9889903E+00    0.1345058E+03    0.1468668E+03    0.5115268E+03    0.1024719E+10
   285   276     6    0.9725106E+00    0.1031392E+01    0.1345058E+03    0.4014856E+03    0.7662135E+03    0.2660496E+08
